"Id","Value","DisplayName","Description"
"018e07ee-3746-48e3-8427-3b141199b5d5","DiscoveryConnectedServices.Read","Access connected services for the user","Allows the app to access connected services for the user"
"8cba7bad-850f-4d75-904f-8c724092bbc5","DiscoveryConnectedServices.ReadWrite","Read and write access to connected services for the user","Allows the app read and write access to connected services for the user"
"e7c1e95b-7e6c-49ab-afcc-323ccecc029e","SharedWithMe.Read","Access a list of documents shared with user","Allows the app to access a list of documents shared with user"
"faf03b3c-f5b2-4a6e-97a6-f021ba310a83","MRU.Read","Access a list of most recently used documents and locations for the user","Allows the app to access a list of user’s most recently used documents and locations"
"6bedd7f7-e61a-4453-9a6c-cbf40ea15a0b","RoamingUserSettings.ReadWrite","Have read and write access to user settings for Office applications","Allows the app read and write access user settings for Office applications"
"83c08380-fd2d-433a-99e3-adc7302ffc6c","RoamingUserSettings.Read","Access user settings for Office applications","Allows the app to access user settings for Office applications"
"e2cea78f-e743-4d8f-a16a-75b629a038ae","ServiceHealth.Read","Read service health information for your organization","Allows the application to read service health information for your organization."
"594c1fb6-4f81-4475-ae41-0c394909246c","ActivityFeed.Read","Read activity data for your organization","Allows the application to read activity data for your organization."
"4807a72c-ad38-4250-94c9-4eabfe26cd55","ActivityFeed.ReadDlp","Read DLP policy events including detected sensitive data","Allows the application to read DLP policy events, including detected sensitive data, for your organization."
"17f1c501-83cd-414c-9064-cd10f7aef836","ThreatIntelligence.Read","Read threat intelligence data for your organization","Allows the application to read threat intelligence data for your organization"
"b3b78c39-cb1d-4d17-820a-25d9196a800e","ActivityReports.Read","Read activity reports for your organization","Allows the application to read service health information for your organization."
"69784729-33e3-471d-b130-744ce05343e5","Deprecated_ThreatIntelligence.Read","Read threat intelligence data for your organization","Allows the application to read threat intelligence data for your organization"
"825c9d21-ba03-4e97-8007-83f020ff8c0f","Deprecated_ActivityReports.Read","Read activity reports for your organization","Allows the application to read service health information for your organization."
"50bf3dfa-9431-427d-823a-f146d9350034","TBD","Microsoft Service Trust","Our app will be a one stop shop for current and prospective customers who need Security, Privacy, and Compliance information around Microsoft Cloud (Azure, Dynamics CRM Online and Office 365).  It should be open any tenant who has AAD record – trial tenants as well as paid tenant across Microsoft Cloud. "
"6dc96d9f-75cd-4c03-a450-6bf81a89ad9e","CustomerManagement.ReadWrite.CPMC","CustomerManagement.ReadWrite.CPMC","Allows applications to read and write CPMC vocabularies for various tenants"
"1994c32e-87b9-46f9-a8b8-7daf25cd5a95","CustomerManagement.ReadWrite.MMD","CustomerManagement.ReadWrite.MMD","Allows applications to read and write MMD vocabularies for various tenants"
"6e61bc2a-6212-4824-b2fc-17261f45f642","UserImpersonation","user impersonation pre auth","Role to use instead of user impersonation pre auth."
"64d0900a-dba1-42fb-9753-3b80584cce8e","powerai.read.all","Access PowerAI","Allows an application to access PowerAI"
"31e9e114-d20e-4a24-95a2-76f9b584fb20","PurviewData.Read.All","PurviewData.Read.All","This allows Services to call Purview API's with App tokens"
"cfc0dc64-9211-4513-9d32-c387680182cf","bawuser","Preview User","Allows members of a special preview group to use experimental features of Bing"
"b6ef04f9-024e-4a85-a21c-63402a97ff53","TelehealthSettings-Internal.ReadWrite.All","TelehealthSettings-Internal.ReadWrite.All","This allows app to read and write telehealth settings without a signed-in user."
"e3b2ed3a-871e-4b2a-b46f-c4caf3ac1264","TelehealthSettings-Internal.Read.All","TelehealthSettings-Internal.Read.All","This allows app to read telehealth settings without a signed-in user."
"22ba8d5d-41e5-4e0e-8b5b-a5021c6d1dcf","VirtualVisitsAnalytics-Preview.Read","VirtualVisitsAnalytics-Preview.Read","Allow users to read virtual visit analytics data"
"9cbb4289-4c67-42b1-8235-6d4b5eaea452","USX.ReadWrite.All","Read and write all USX Agent exposed data","Allows Agents to read and write USX Agent exposed data."
"fd87d3ee-3d17-48f9-aaef-ebb83d353d86","GAIA.ReadWrite","GAIA.ReadWrite","Allows the app to read XDR and Sentinel data and update Guided Response tasks."
"0f998d84-9f24-404e-ac95-4de6e66be0c3","Users-Dev.Read.All","Users-Dev.Read.All","This allows app to access test tenant data"
"dc532015-4941-4351-b852-8781cf87c6e5","UserScope-Dev.ReadWrite.All","UserScope-Dev.ReadWrite.All","This allows app to run test tenant userscope in DLS"
"b0dc367b-7342-44c8-9816-d5f9ade99d5d","Users.Read.All","Users.Read.All","This allows app to access prod user profile"
"6f6965e3-3c5a-47e2-81a6-9c40ddacc7f6","UserScope.ReadWrite.All","UserScope.ReadWrite.All","This allows app to run prod tenant userscope in DLS"
"60f89623-e4c0-4fbd-84c6-a7f1e4108959","UserScope-PPE.ReadWrite.All","UserScope-PPE.ReadWrite.All","This allows app to run ppe tenant userscope in DLS"
"15139b67-d076-43b0-bcae-d959c69a8458","Users-PPE.Read.All","Users-PPE.Read.All","This allows app to access PPE tenant data"
"d3aaaaff-f3e8-4b2f-8285-12478a43eb7d","UserScope-Dev.Debug.All","UserScope-Dev.Debug.All","Allows calling debugging APIs"
"f6c5fb21-2e2e-42f4-a961-ffb661669441","UserScope-PPE.Debug.All","UserScope-PPE.Debug.All","Allows calling debugging APIs"
"9c87ec21-0463-42cf-a35b-1b1e81ac135f","UserScope.Debug.All","UserScope.Debug.All","Allows calling debugging APIs"
"e8f6e161-84d0-4cd7-9441-2d46ec9ec3d5","Data.Read","Read Log Analytics data","Allow this application to access Log Analytics data on"
"e85fa438-368f-4c1d-909a-5760a4e045ae","CustomerKeyTenant-Internal.ReadWrite.All","Read or Write Customer Key Encryption Tenant Data","Allows an application to read or write Customer Key Encryption Tenant Data"
"837e1541-7f8b-4fcf-a215-12fe252cd3e2","CustomerKeyOnboarding-Internal.ReadWrite.All","CustomerKeyOnboarding-Internal.ReadWrite.All","This scope allows the holder to invoke customer onboarding scenarios"
"d747c012-3ada-46fa-9807-9c2534d06a14","CustomerKeyRegistration-Internal.ReadWrite.All","Read or Write resource application registration data for any application","Allows an application to Read or Write resource application registration data for any application"
"6bbe32a7-dfd3-4ab5-877a-62b4caa98d4d","CustomerKeyRegistration.ReadWrite.All","Read or Write resource application registration data for their application","Allows an application to Read or Write resource application registration data for their application"
"ac23b270-1dc3-4ee4-bd56-d7eb945c2332","MicrosoftManagedKey-Internal.ReadWrite.All","Read or Write Microsoft Managed Key Data","Allows an application to read or write Microsoft Managed Key Data"
"42e29572-777c-48b4-bdaf-c63df6da65d3","CustomerKeyPolicy.WrapUnwrap","Wrap or Unwrap data using CustomerKey Encryption Policy","Allows application to Wrap or Unwrap data using CustomerKey Encryption Policy"
"54f050d4-7d90-4abe-97bd-15325467480e","CustomerKeyTenant.Read.All","Read Customer Key Encryption Tenant Data","Allows an application to read Customer Key Encryption Tenant Data"
"ef16fcfc-1309-42bc-9c0c-7eb48a9d5f02","CustomerKeyTenant-Internal.Delete.All","Delete Customer Key Encryption Tenant Data","Allows an application to delete Customer Key Encryption Tenant data"
"f8a2c9d1-31d8-4a2e-900a-4105aaf50280","CustomerKeyPolicy-Internal.WrapUnwrap.All","Wrap or Unwrap data using CustomerKey Encryption Policy","Allows application to Wrap or Unwrap data using CustomerKey Encryption Policy."
"75efb5bc-18a1-4e7b-8a66-000000000010","OrgHierarchy.Read.All","OrgHierarchy.Read.All","Allows an application to read the organizational hierarchy"
"75efb5bc-18a1-4e7b-8a66-000000000009","OrgHierarchy.ReadWrite.All","OrgHierarchy.ReadWrite.All","Allows an application to manage the organizational hierarchy for the tenant"
"75efb5bc-18a1-4e7b-8a66-000000000008","AADSync.Requests.ReadWrite","AADSync.Requests.ReadWrite","This allows the application to submit tenant, team or user hard delete requests"
"75efb5bc-18a1-4e7b-8a66-000000000003","Gdpr.Requests.ReadWrite","Submit and monitor gdpr requests","Allows app to submit gdpr requests and read it's status"
"75efb5bc-18a1-4e7b-8a66-000000000002","Tasks.Permissions.Read","List Task edit permissions","Allows app to see the fields that a given user can edit on a task"
"75efb5bc-18a1-4e7b-8a66-000000000001","Notifications.Send","Send teams activity feed notifications","Allows app to send teams activity feed notifications for task changes"
"dc138e6d-d2e3-409c-9a4c-69a1c26a76c5","WalkieTalkie.Reports.CallUsage.Read","WalkieTalkie.Reports.CallUsage.Read","Read Call Usage Report of Walkie Talkie"
"4d75502c-94ba-47f1-80d5-0ea89c47deab","WalkieTalkie.ServiceComponent.ReadWrite","Service to Service Authentication Scope","Used to grant access to communicating service components"
"27885643-3a75-4e93-8b24-f78c0e879eda","DataflowLoadToCds.ReadWrite.All","DataflowLoadToCds.ReadWrite.All","DataflowLoadToCds.ReadWrite.All (Internal)"
"f78726f6-cf77-45f6-ae8b-87d4b8bd7a2c","BingCortana-Internal.ReadWrite","BingCortana-Internal.ReadWrite","Permissions for an internal Cortana application to read and write all Cortana user data"
"87f88136-d120-40e4-b53a-c4a275d08025","SecurityCompliance.RBAC.OCE.Write","SecurityCompliance.RBAC.OCE.Write","Permission to call SecurityCompliance.RBAC Write-able APIs in OCE scenarios"
"f80a7637-92dd-4f51-84c1-75405ef871aa","SecurityCompliance.RBAC.OCE.Read","SecurityCompliance.RBAC.OCE.Read","Permission to call SecurityCompliance.RBAC Get APIs in OCE scenarios"
"9ee3c580-6006-4c03-b20f-5bc264cd59b9","SecurityCompliance.Partner.PAM.Write","SecurityCompliance.Partner.PAM.Write","Permission to call SecurityCompliance.Partner.PAM Write-able APIs"
"4e2f52a2-980a-4eae-be32-3127b7c5f4e8","SecurityCompliance.Partner.PAM.Read","SecurityCompliance.Partner.PAM.Read","Permission to call SecurityCompliance.Partner.PAM Get APIs"
"514ee010-952b-4ca0-9d74-1e0bf5acb104","SecurityCompliance.RBAC.Write","SecurityCompliance.RBAC.Write","Permission to call SecurityCompliance.RBAC write-able APIs"
"e6f09bc4-a49b-4dc4-8923-c7e2cee4c01d","SecurityCompliance.RBAC.Read","SecurityCompliance.RBAC.Read","Permission to call SecurityCompliance.RBAC Get APIs"
"25b4ea33-257e-47f5-b778-8df9c7e10548","PreAuthPlaceholder","PreAuthPlaceholder","A placeholder scope for preauth"
"8b2071cd-015a-4025-8052-1c0dba2d3f64","UnifiedPolicy.Tenant.Read","Read all unified policies of the tenant.","Read all unified policies of the tenant."
"ab725b17-4fd4-46ee-a0bf-102895a209e3","BingCortana-Internal.ReadWrite","BingCortana-Internal.ReadWrite","Permissions for an internal Cortana application to read and write all Cortana user data"
"fca3dabc-fd9a-4d63-bc1f-196bfa2df787","Tenant.Create","Tenant.Create","Allows the apps to create tenant, save tenant profile and add company tags"
"8339ddc4-fc04-4ad0-b7d5-b7d83667da93","ModernPostPurchaseProvisioning.Execute","ModernPostPurchaseProvisioning.Execute","Allows apps to call ModernPostPurchaseProvisioning API"
"2becb389-af30-4221-8e0a-3384b5a0c656","application_access_custom_sba_appliance","Permission for Survivable Branch Appliance (SBA) only","Grant Sba Appliance permissions"
"15391dcf-e272-4693-b514-06792e967d66","application_access","application_access","Grant appId full permission"
"f9d2a51f-70e2-41af-b617-3fceaa33ae55","Communications.Get","Get Communication data","Get communication data for the tenant."
"ed20b8a8-12e9-45f5-b3e5-69f25572d7be","Graph.ReadWrite.All","Access APIs exposed by Teams Graph worload","Allows Microsoft Graph to call into the service to perform operations on application's behalf"
"226fe4b3-a51b-403f-887c-b4f10a79c5aa","ResourceSpecificPermission.Read.All","Allow reading resource specific permissions","Allows reading resource specific permissions for an application"
"610a1fb0-5de2-4e6c-923b-b01b49ae9c54","ResourceSpecificPermission.ReadWrite.All","ResourceSpecificPermission.ReadWrite.All","Allows reading and writing resource specific permissions for an application, without a signed-in user."
"dc4b90ad-de81-4835-8e77-ce5b1a60cbcb","TenantLifeCycleEvent.Publish","TenantLifeCycleEvent.Publish","Allows publishing of life cycle events, such as deletion and migration, of a tenant."
"af8f2fa3-fc06-41b1-aed5-e2645bfe886f","ApiSecretRegistration.ReadUnredacted.All","Allows reading unredacted Teams App Api secret registrations","Allows reading unredacted Teams App Api secret registrations"
"654b31ae-d941-4e22-8798-7add8fdf049f","Tenant.Read.All","View all content in tenant","The app can view all content in the tenant without a signed in user."
"28379fa9-8596-4fd9-869e-cb60a93b5d84","Tenant.ReadWrite.All","Read and write all content in tenant","The app can create, edit, view, and delete all content in the tenant without a signed in user."
"806d1b36-e37b-4f02-9c9e-a1269982b2aa","SharePointCrossTenantMigration.Manage.All","Read, write and manage Cross-Tenant migration settings and tasks","Read, write and manage Cross-Tenant migration settings and tasks, without a signed-in user"
"8cfb5122-1118-41e2-b9f2-8ab21a06c030","SharePointCrossTenantMigration.Read.All","Read Cross-Tenant migration settings and tasks","Read Cross-Tenant migration settings and tasks, without a signed-in user"
"dfe5a59c-77fe-436b-9a47-375a284cf302","Migration.ReadWrite.All","Read and write access to migration data on the SharePoint admin site","Allows the app to read and write migration data via the SharePoint admin site without a signed-in user."
"b7155856-e8b7-4ba1-bf43-8c9912353676","Migration.Read.All","Read access to migration data on the SharePoint admin site","Allows the app to read migration data via the SharePoint admin site without a signed-in user."
"e512dd2e-d13a-4816-9202-d3ef0357c7b1","TenantReports.ReadWrite.All","Read and write access to tenant report data on the SharePoint admin site","Allows the app to read and write tenant reports via the SharePoint admin site without a signed-in user."
"3cc23ca2-bb9d-42cd-9802-f792b98bac3b","TenantReports.Read.All","Read access to tenant report data on the SharePoint admin site","Allows the app to read tenant reports via the SharePoint admin site without a signed-in user."
"6d004c19-cc42-41ea-8888-cce2fc5bd2c5","SitesMetadataAdmin.ReadWrite.All","Read and write access to site collection metadata on the SharePoint admin site","Allows the app to read and write site collection metadata without a signed-in user."
"1ee80186-f376-4677-b0be-fbad73a4a9ea","SitesMetadataAdmin.Read.All","Read access to site collection metadata on the SharePoint admin site","Allows the app to read site collection metadata without a signed-in user."
"fbcd29d2-fcca-4405-aded-518d457caae4","Sites.ReadWrite.All","Read and write items in all site collections","Allows the app to create, read, update, and delete documents and list items in all site collections without a signed in user."
"d13f72ca-a275-4b96-b789-48ebcc4da984","Sites.Read.All","Read items in all site collections","Allows the app to read documents and list items in all site collections without a signed in user."
"678536fe-1083-478a-9c59-b99265e6b0d3","Sites.FullControl.All","Have full control of all site collections","Allows the app to have full control of all site collections without a signed in user."
"9bff6588-13f2-4c48-bbf2-ddab62256b36","Sites.Manage.All","Read and write items and lists in all site collections","Allows the app to read, create, update, and delete document libraries and lists in all site collections without a signed in user."
"2a8d57a5-4090-4a41-bf1c-3c621d2ccad3","TermStore.Read.All","Read managed metadata","Allows the app to read enterprise managed metadata and to read basic site info without a signed in user."
"c8e3537c-ec53-43b9-bed3-b2bd3617ae97","TermStore.ReadWrite.All","Read and write managed metadata","Allows the app to write enterprise managed metadata and to read basic site info without a signed in user."
"741f803b-c850-494e-b5df-cde7c675a1ca","User.ReadWrite.All","Read and write user profiles","Allows the app to read and update user profiles and to read basic site info without a signed in user."
"df021288-bdef-4463-88db-98f22de89214","User.Read.All","Read user profiles","Allows the app to read user profiles without a signed in user."
"20d37865-089c-4dee-8c41-6967602d4ac8","Sites.Selected","Access selected site collections","Allow the application to access a subset of site collections without a signed in user. The specific site collections and the permissions granted will be configured in SharePoint Online."
"e36263dd-a5a9-488a-9fb6-8efc97320e2b","EnterpriseInsights.ReadWrite.All","Manage all Enterprise Insight data","Allows the app to read, update, delete and perform actions on Enterprise Insights data, without a signed-in user."
"b2734fa3-8dfe-40a9-bdab-1e1901202739","Inventory.ReadWrite.All","Manage all Inventory data","Allows the app to read, update, delete and perform actions on Inventory data, without a signed-in user."
"52b7a3ce-f057-46f8-8edf-7d765c106394","VideoSubstrateData.ReadWrite","VideoSubstrateData.ReadWrite","Allows applications to access StreamToSubstrateRepl service"
"edaa88f0-574c-4dd3-a8a3-8aaed557cfc7","api.invoke","api.invoke","Generic API invocation"
"aa6b9a9f-c72d-4834-a656-bb689b56844b","Bcos.ReadWrite","Bcos.ReadWrite","Read-write access to Bcos resources"
"c6a7f3e3-dea5-4df4-a094-59ceca797083","Bcos.ReadOnly","Bcos.ReadOnly","Read-only access to Bcos resources"
"fa7e7dba-1436-4a97-8144-94896b64b1bb","intratenant.access","intratenant.access","General access to Branch Connect tenanted resources"
"231695ae-e8c8-44aa-a5ea-e976ffb46667","crosstenant.access","crosstenant.access","Read access to Branch Connect resources"
"e23bd57d-bfd5-4906-867f-89fb5ed8cd43","Application.Read.All","Read all service configuration and log data for the Azure Information Protection service.","Allows the application to get or read all service configuration and log data"
"006e763d-a822-41fc-8df5-8d3d7fe20022","Content.Writer","Create protected content","Create protected content"
"7347eb49-7a1a-43c5-8eac-a5cd1d1c7cf0","Content.SuperUser","Read all protected content for this tenant","Read all protected content for this tenant"
"7f740376-647b-4ad7-9ff7-292af252707a","Content.DelegatedReader","Read protected content on behalf of a user","Read protected content on behalf of a user"
"d13f921c-7f21-4c08-bade-db9d048bd0da","Content.DelegatedWriter","Create protected content on behalf of a user","Create protected content on behalf of a user"
"3c63f9fe-1706-42a7-9f53-25b47753d668","Data.Read","Read Application Insights Data","Allow this application to access Application Insights data"
"661e6b85-3355-45f4-80eb-cdad62416918","Read/Write","SfB Presence Interop","Read, Write presence data for SfB users"
"b1b44cbe-1b89-4db0-8ba4-4092d3260dd8","Tables.ReadWrite.All","Read and write tables and rows","Allows the app to read, create, update, and delete tables and table rows on behalf of the signed-in user."
"fb6547de-a3b6-444f-8662-06e7f201e804","AzureEventGridSecureWebhook","Azure EventGrid Secure Webhook","AzureEventGridSecureWebhook allows EventGrid to be authorized in the BvdSync endpoint"
"ce6129ca-e2fe-4201-9761-31c8e2752088","Alchemy.PowerLift.Intune.Read","Read access to Alchemy PL Intune data","Read access to Alchemy PL Intune data"
"06761e8b-0d27-430c-9d46-bfacea52f6a7","Alchemy.PowerLift.OutlookMac.Read","Read access to Alchemy PL Outlook Mac data","Read access to Alchemy PL Outlook Mac data"
"54317c04-6fa3-4040-b319-321b8e565614","Alchemy.PowerLift.OutlookMobile.Read","Read access to Alchemy PL Outlook Mobile data","Read access to Alchemy PL Outlook Mobile data"
"3d79c929-50e8-47d2-b1b7-924e5a5a157c","Alchemy.PowerLift.Authenticator.Read","Read access to Alchemy PL Authenticator data","Read access to Alchemy PL Authenticator data"
"2b1bdd6b-9a0f-47c6-a806-b3e20cfd07a8","Printers.Read","Read printers.","Allows the application to read printers without a signed-in user."
"b695614a-52ec-4835-9e13-bdf5ff4c7448","PrintJob.Read","Read the metadata and payload of users' print jobs.","Allows the application to read the metadata and payload of users' print jobs without a signed-in user."
"11f87dac-027f-4d76-bd29-1ea1536b93da","PrintJob.ReadWriteBasic","Read and write the metadata of users' print jobs.","Allows the application to read and write the metadata of users' print jobs without a signed-in user."
"1c90a3a7-465b-49c4-adcc-c8ac83d3d3f8","PrinterProperties.ReadWrite","Read and write the properties and attributes of printers.","Allows the application to read and write the properties and attributes of printers without a signed-in user."
"94d79b9e-e7e6-4109-80ae-82b1babdcc9b","PrinterProperties.Read","Read the properties and attributes of printers."," Allows the application to read the properties and attributes of printers without a signed-in user."
"a9feaaa4-64fb-4261-81e8-dd4536c10194","MessagingEvents.ReadWrite.All","Send messaging events","Allows an app to send messaging events"
"f89ec176-467b-452a-a2eb-7144ac6aa9cc","Device.Read","Read device profiles","Allows the app to read device profiles."
"226ed26c-f1f6-46f4-8892-54c1d9569817","Transitions.ReadWrite","Transitions.ReadWrite","Allows apps to start and get status of transitions."
"10af711e-5051-4838-8ae7-9767c43d8a9c","Notes.ReadWrite.All","View and modify notes for all users","Allows the app to view and modify the OneNote notes of other users in your organization, without a signed-in user.
The app cannot access notes under password-protected sections."
"27e50e9e-ca8b-4cc6-8dd0-4ba2d49d8228","Notes.Read.All","View notes for all users","Allows the app to view the OneNote notes of all users in your organization, without a signed-in user.
The app user cannot create new notes, modify existing notes, or view notes under password-protected sections."
"d5760789-170d-4f8a-aafd-a03522e38f43","WindowsUpdates.IntuneSync.All","Intune Windows Updates Sync Management","Allows the application to manage synchronization of Windows Updates from Intune"
"50d736c0-5102-4a54-b3f6-95509aae4293","MmdSupport.ReadWrite","Microsoft Managed Desktop Support Manager","Allows read and write access to Microsoft Managed Desktop support tools"
"cc7c4bbe-899d-4d36-931e-acd7450e2257","MmdSecurityManager.ReadWrite","Microsoft Managed Desktop Security Manager","Allows full access to Microsoft Managed Desktop security content"
"e2b1b7fd-b461-407c-acc6-4a2f357fc161","MmdServiceAdmin.Read","Microsoft Managed Desktop Service Reader","Allows read access to Microsoft Managed Desktop service content"
"aa1475a5-78d9-4322-af2b-8906947c76b7","MmdServiceAdmin.ReadWrite","Microsoft Managed Desktop Service Administrator","Allows full access to Microsoft Managed Desktop service content"
"c6590ff6-a8c9-4a49-a7df-97e6a0bf8025","MmdSupportPartner.ReadWrite","MMD Support Partner","Allows full access to MMD support partner content"
"1dcf702a-7efe-47e6-961f-68634c4a4ecd","MmdAppTester.ReadWrite","MMD Application Tester","Allows access to MMD application tester content"
"318a1541-71b6-4e1e-ab46-874e6095cdfa","MmdDeviceEnroller.ReadWrite","Microsoft Managed Desktop Device Enroller","Allows full access to Microsoft Managed Desktop device enrollment content"
"59c665e3-d1e1-4490-be50-435812e9a9c5","organizationsettings.readwrite","OrganizationSettings.ReadWrite","This allows access to read and write Organization Settings."
"c141600b-52f9-46b0-a3ad-5f3eb4890cc1","AzureEventGridSecureWebhook","AzureEventGridSecureWebhook","AzureEventGridSecureWebhook"
"97073fc4-341a-4124-94ec-ea70cff53f9f","QuietTimeStatus.Read.All","QuietTimeStatus.Read.All","This allows access to check whether a given user is currently in their quiet time window"
"2bf589c4-d055-4872-a96d-15d99b610750","OrganizationSettings.ReadWrite","OrganizationSettings.ReadWrite","This allows access to read and write Organization Settings."
"0d258a9c-4699-4c1a-9715-c01749e7473d","QuietTime.Read.All","QuietTime.Read.All","QuietTime.Read.All"
"9dc0bf61-2c27-4f46-a5ad-84d524c9cba4","AnalyticsConfig.Read","AnalyticsConfig.Read","AnalyticsConfig.Read"
"00a72033-22db-4037-9c68-f8b0d437bce4","OrganizationAnalytics.ReadWrite","OrganizationAnalytics.ReadWrite","Allows read-write access to org-wide analytics e.g Custom Nudges "
"b783bde8-ffc2-4f0c-96ce-6e2900b7aa4e","Anonymous","Guest user join services (preview)","Allows the app create an on-demand Skype meeting and join guest users into Skype for Business services"
"e821ef97-a9f6-4c9e-bb6a-29fa0d8f6101","Meetings.JoinManage","Join and Manage Skype Meetings (preview)","Allows the app to join and manage Skype meetings"
"f7a521bb-ae17-42df-8096-97ebcc8b4edb","Conversations.Chat","Send/Receive Instant Messages (preview)","Allows the app to send and receive instant messages; and manage instant messaging service scenarios"
"30a91c70-863f-4a08-b01c-6c1d78685414","Conversations.PSTN","Send/Receive PSTN (preview)","Allows the app to send and receive voice calls; and manage PSTN service scenarios"
"05a4e3e8-cfa6-4934-bb91-b6fc4ce6f340","Conversations.AudioVideo","Send/Receive Audio and Video (preview)","Allows the app to send and receive audio and video; and manage audio/video service scenarios"
"189125ec-ea35-4135-b00a-e51472464beb","Meetings.ScheduleOnDemand","Create on-demand Skype meetings (preview)","Allows the app to create on-demand Skype meetings (short term expiry)"
"624f9f4a-11f4-4eb6-a0a7-645ef535bac7","user_impersonation","Have full access to the Microsoft Teams Targeting Application","Allow application full access to the Microsoft Teams Targeting Application on behalf of the signed-in user"
"68c6d621-ef73-4169-82d9-8a3e930a2087","user_impersonation","Have full access to the Chat Service Aggregator","Allow application full access to the Chat service aggregator on behalf of the signed-in user"
"9125c627-3755-4ad3-8742-4d6b193c4fc2","filteredhierarchy.read.all","Read all filtered hierarchy","Allow reading of all filtered hierarchy"
"8762e452-5668-459a-b06a-b8f7c8469dd2","channelmessage.read.all","Read channel messages","Allows an application to read the messages in a channel"
"6ca54517-8a0c-421a-b622-4616966bdd75","teamworktag.readwrite.all","teamworktag.readwrite.all","Read or Write Access to Targeting Tag APIs"
"182611cf-791c-4a5a-ad8a-73a350a8acfd","teamsettings.readwrite.all","teamsettings.readwrite.all","Temp. scope for TGS APIs to consume Targeting APIs"
"95c0908c-6f05-4ffd-894c-ca317e39b023","tagmembers.read.all","Read all tag members","Allow reading of all tag members"
"5309cf8f-3921-43c0-9ca9-0f4805e77c6c","channel.read.all","channel.read.all","Allow reading all channel objects"
"4c3d78f3-c4de-458d-9394-22e459393232","chat.read.all","chat.read.all","Allows reading of all chats"
"855fb32a-d020-4bb6-a6de-b4973e6fb72d","scheduledtags.readwrite.all","scheduledtags.readwrite.all","Update scheduled tasks"
"739a5d4d-78ee-4ce9-b798-286b9e8aefc4","groupsmetadata.read.all","groupsmetadata.read.all","Allows reading all groups meta data"
"811e23df-61a9-44db-9987-e37355ae33b1","nodeaccess.read.all","nodeaccess.read.all","Allows read all on node access"
"e000c422-1bec-45ec-9d30-083f21df9d04","vso.loadtest","Load test (read)","Grants the ability to read your load test runs, test results, and APM artifacts."
"28d646b8-7efa-4ff7-9e39-dfb3a53b7fa6","vso.loadtest_write","Load test (read and write)","Grants the ability to create and update load test runs, and read metadata including test results and APM artifacts."
"875b7cce-8b8e-4f69-8744-0d0d285c25f3","WebhookData.Read.All","WebhookData.Read.All","Allows the app to read all webhook connection details without a signed-in user."
"296c3066-18b3-4977-9e2b-9d2ca1fda62c","ExternalConnection.ReadWrite.All","ExternalConnection.ReadWrite.All","Allows the app to read and write all external connections without a signed-in user."
"38c3d6ee-69ee-422f-b954-e17819665354","ExternalItem.ReadWrite.All","ExternalItem.ReadWrite.All","Allows the app to read and write all external items without a signed-in user."
"6ed7b42a-d211-4a23-9d86-4ad9bb3cd8c9","ExternalConnection.Read.OwnedBy","ExternalConnection.Read.OwnedBy","Allows the app to read external connections without a signed-in user. The app can only read external connections that it is authorized to. "
"f4601885-7fd6-4ade-9175-09e03e5bc85c","ExternalConnection.ReadWrite.OwnedBy","ExternalConnection.ReadWrite.OwnedBy","Allows the app to read and write external connections without a signed-in user. The app can only read and write external connections that it is authorized to, or it can create new external connections. "
"e5f41e81-b3e3-4345-8fc2-33254784c76b","ExternalConnectionSetting.Read.OwnedBy","ExternalConnectionSetting.Read.OwnedBy","Allows the app to read settings of external connections without a signed-in user. The app can only read settings of connections that it is authorized to. "
"a82b69a1-5441-4adf-b26d-0fe741adab90","ExternalConnectionSetting.ReadWrite.OwnedBy","ExternalConnectionSetting.ReadWrite.OwnedBy","Allows the app to read and write settings of external connections without a signed-in user. The app can only read settings of connections that it is authorized to. "
"2d39c17b-ba50-4d0b-9b85-6bc10574bcdb","ExternalItem.Read.OwnedBy","ExternalItem.Read.OwnedBy","Allows the app to read external items without a signed-in user. The app can only read items of the connection that it is authorized to."
"c01869db-7dda-4be3-a224-eea18a6e6beb","ExternalItem.ReadWrite.OwnedBy","ExternalItem.ReadWrite.OwnedBy","Allows the app to read and write external items without a signed-in user. The app can only read external items of the connection that it is authorized to."
"89e9f68a-2eb2-49a3-94fe-0fd4b162663b","ExternalItem.Read.All","ExternalItem.Read.All","Allows the app to read all external items without a signed-in user."
"1ef94f6e-ade0-4b79-9f7f-a72563e3ad60","ExternalConnection.Read.All","ExternalConnection.Read.All","Allows the app to read all external connections without a signed-in user."
"d365bc00-a990-0000-00bc-160000000001","Automation.ReadWrite.All","Full access to automation","Grants full access to the Business Central automation APIs. These APIs provide the capability to automate company setup."
"3983b928-ed40-4111-bbad-e7910cf234bd","app_access","Access according to the application's permissions in Dynamics 365 Business Central","Dynamics 365 is a business management solution that’s connecting people and processes like never before. From day one, it makes ordering, selling, invoicing, and reporting easier and faster."
"a42b0b75-311e-488d-b67e-8fe84f924341","API.ReadWrite.All","Full access to web services API","Grants full access to the Business Central web services APIs. These APIs provide the capability to call web services APIs and modify Business Central data.	"
"a20fe46f-4f63-4666-8e0e-9b882d90b837","AdminCenter.ReadWrite.All","Full access to Admin Center API","Grants full access to the Business Central Admin Center API. This API provides capability to execute administrative tasks for a Business Central tenant."
