"Id","Value","AdminConsentDisplayName","AdminConsentDescription"
"8a0d27a3-f8ca-43ba-925f-a142eaee6f5c","Tables.Read.All","Read tables and rows","Allows the app to read tables and table rows on behalf of the signed-in user."
"db8caea5-91dd-44ad-b07e-9421e18e6892","Tables.ReadWrite.All","Read and write tables and rows","Allows the app to read, create, update, and delete tables and table rows on behalf of the signed-in user."
"fbd29bb8-d4d8-4bfd-b2b6-7a22d9ca1b68","Table.Realtime.All","Table.Realtime.All","Allow the app to setup SignalR connection and get Realtime notification messages of a table"
"59ef67ea-d35f-4c6d-b1ce-95468f134ccb","Model.ReadWrite.All","Read and Write all Models","The app can view and write to all models for the signed in user and models that the user has access to."
"34a47c2f-cd0d-47b4-a93c-2c41130c671c","user.read","user.read","this allows to read user profile"
"1cf92f38-2850-4dbf-8f1d-fadd7532d7b7","ActionPackage.ReadWrite.All","ActionPackage.ReadWrite.All","This permission is required to create Action Packages"
"e323f13a-1fcc-49cc-883f-c6da13ae0542","MicrosoftTunnelGatewayEnrollment","MicrosoftTunnelGatewayEnrollment","Allows Intune Admins to enroll a Microsoft Tunnel Gateway Agent"
"1cebfa2a-fb4d-419e-b5f9-839b4383e05a","user_impersonation","Access Partner Center","Allow the application to access Partner Center on behalf of the signed-in user."
"06af25a8-88d6-410f-a7bb-f4145d14dff9","Alchemy.Copilot.ReadAll","Access read alchemy data","Have access to read alchemy data (copilot)"
"38b77c04-6fc3-4040-b319-321b8db0501c","Alchemy.Read.All","Access read alchemy data","Have access to read alchemy data"
"23b75ee2-e239-4146-92a4-e86346ffe4ad","PrintBadgeCollections.Read","Read print badge collections.","Allows the application to read print badge collections on behalf of the signed-in user."
"d6c2f65a-47e8-40e8-88c6-6fb221d28b8d","PrintBadgeCollections.ReadWrite","Read and write print badge collections.","Allows the application to read and update print badge collections on behalf of the signed-in user."
"5ab706f2-4ce1-4c50-a91c-80c9d82f1a65","PrintBadges.Read","Read print badges.","Allows the application to read print badges on behalf of the signed-in user."
"b0251562-fe60-48c3-a11c-b2a82962956a","PrintBadges.ReadWrite","Read and write print badges.","Allows the application to read and update print badges on behalf of the signed-in user."
"6c7c7cbe-f3f8-48fb-b096-39b9ef6f7620","Connectors.FullControl","Create (register), read, update and delete users' print connectors.","Allows the application to create (register), read, update and delete users' print connectors on behalf of the signed-in user."
"3bd7575e-0596-40d1-8c87-24cecd66f9b6","Connectors.ReadWrite","Read and update users' print connectors.","Allows the application to read and update users' print connectors on behalf of the signed-in user."
"37390602-91c2-474e-9a2d-9aecacfe8cb6","Connectors.Read","Read users' print connectors.","Allows the application to read users' print connectors on behalf of the signed-in user."
"92ba9cb8-85d2-44c6-8f85-d9ed20717977","Connectors.Create","Create (register) new print connectors.","Allows the application to create (register) new print connectors on behalf of the signed-in user."
"73c00059-f52c-4a57-823b-94f60d7cb659","PrintSettings.ReadWrite","Read and write print settings.","Allows the application to read and write tenant-wide print settings on behalf of the signed-in user."
"f30712c9-68f2-450e-94ef-87add9b0b790","PrintSettings.Read","Read print settings.","Allows the application to read tenant-wide print settings on behalf of the signed-in user."
"67e6370f-d438-4822-8ea9-c90747b45121","Printers.FullControl","Create (register), read, update and delete users' printers.","Allows the application to create (register), read, update and delete users' printers on behalf of the signed-in user."
"3e306194-d6c5-43ad-afbb-0e7b16a9c10b","Printers.Create","Create (register) new printers.","Allows the application to create (register) new printers on behalf of the signed-in user."
"0ae9ddd9-ac50-491f-a823-c0dce61a5903","Printers.ReadWrite","Read and update users' printers.","Allows the application to read and update users' printers on behalf of the signed-in user."
"f9cca0f6-6a67-463c-86a3-da33c3cb5094","PrintJob.ReadWrite","Read and write the metadata and payload of users' print jobs.","Allows the application to read and write the metadata and payload of users' print jobs on behalf of the signed-in user."
"bcc657b2-5a3c-4e61-bea8-cfe6eaaacce6","PrintJob.Read","Read the metadata and payload of users' print jobs.","Allows the application to read the metadata and payload of users' print jobs on behalf of the signed-in user."
"51fba74e-4c95-42a3-85fe-9135380ad57a","PrintJob.ReadWriteBasic","Read and write the metadata of users' print jobs.","Allows the application to read and write the metadata of users' print jobs on behalf of the signed-in user."
"252b1ec9-da64-49ca-8d0c-d0fd5eee4b94","PrintJob.ReadBasic","Read the metadata of users' print jobs.","Allows the application to read the metadata of users' print jobs on behalf of the signed-in user."
"76e86aee-8f10-4427-a1e9-1c7f5e3d658e","PrinterProperties.ReadWrite","Read and write the properties and attributes of users' printers.","Allows the application to read and write the properties and attributes of users' printers on behalf of the signed-in user."
"dda0c3bb-15d9-4582-a50f-c6e715d22379","PrinterProperties.Read","Read the properties and attributes of users' printers.","Allows the application to read the properties and attributes of users' printers on behalf of the signed-in user."
"fdbc1b4a-fe0d-4226-a236-9fd530d4f3ba","Printers.Read","Read users' printers.","Allows the application to read users' printers on behalf of the signed-in user."
"60b235bc-7419-4bde-8dda-c6d389fde4bc","Device.Read","Read device profiles","Allows the app to read device profiles."
"c0266d0a-0140-42e7-8f16-3bac2117ba08","access_recorder_service","Access Call Recorder as a signed-in user","Call recorder service will allow users to record meetings in Microsoft Teams, and store the result in Microsoft Streams."
"b24afad3-a979-4f67-8e97-6da6301b3c2e","subscriptions.read","subscriptions.read","Allows callers to read subscriptions"
"e734da10-5e7c-48a0-a906-1a0d8b751264","teams","teams","This allows teams users to access HAPI"
"59c7e161-b483-4c17-91db-1c8b632c90b1","proposal.read","proposal.read","This allows users to read proposals"
"ed05fd6e-dbd5-4815-b368-18c07b9acc1e","pidlsdktest.read","pidlsdktest.read","Allows the pidl test application to access commerce api"
"7edff6c9-f308-4b8b-9a6d-847e041e880a","Notes.ReadWrite","View and modify OneNote notebooks","Allow the application to view the titles of OneNote notebooks and sections; view all pages; modify all pages and create new pages on behalf of the signed-in user. It cannot access password protected sections."
"f554dcfe-c273-4d79-9354-4f18f8464b3e","Notes.ReadWrite.All","View and modify OneNote notebooks in your organization","Allow the application to view and modify the contents of all OneNote notebooks and sections that the signed-in user has access to. It cannot access password protected sections."
"93d1f902-06e8-4c6f-8894-1eab0283b521","Notes.Read.All","View OneNote notebooks in your organization","Allow the application to view the contents of all OneNote notebooks and sections that the signed-in user has access to. It cannot view password protected sections."
"47eb48ff-1c59-42e3-9634-b5c6e17a0a4b","Notes.Read","View OneNote notebooks","Allow the application to view the contents of OneNote notebooks and sections on behalf of the signed-in user. It cannot view password protected sections."
"c1c07f53-0865-4ba2-8ca8-36d29aba66f9","Notes.ReadWrite.CreatedByApp","Application-only OneNote notebook access","Allow the application to view the titles of OneNote notebooks and sections; create new pages; view and modify only pages created by the application on behalf of the signed-in user."
"ab111d9c-370c-4905-a23f-788795f510dc","Notes.Create","Create pages in OneNote notebooks","Allow the application to view the titles of OneNote notebooks and sections and create new pages on behalf of the signed-in user."
"f1b8ecc9-3ae0-410c-b53b-23d0827c5210","MWaaSDevice.Read","Read MWaaS Details for the device","Allows the caller to determine if this device is a mwaas managed device."
"f53da476-18e3-4152-8e01-aec403e6edc0","user_impersonation","Have full access to the Azure Key Vault service","Allow the application full access to the Azure Key Vault service on behalf of the signed-in user"
"27c61d54-eb42-4315-8793-6e5715a19746","Flows.Write.Plans","Allow applications to write plans","Allow applications to write plans"
"0b575251-2c95-46df-bc75-c8c43e6b7116","Flows.Read.Plans","Allow the application read only permission for flow","Allow the application read only permission for flow"
"e45c5562-459d-4d1b-8148-83eb1b6dcf83","Flows.Read.All","Allow the application to read flows","Allow the application to read flows"
"30b2d850-00c3-4802-b7ae-ece9af9de5c6","Flows.Manage.All","Allow the application to manage flows","Allow the application to create and edit flows"
"822a9cde-503a-472d-a530-d1dc9cd0d52b","Activity.Read.All","Allow the application to read activities","Allow the application to read activities"
"e9cbd5de-0031-493e-8fb1-60712d03cc8b","Approvals.Read.All","Allow the application to read approvals","Allow the application to read approvals"
"d05743e4-fb24-4dff-8a33-0f6c73c964bd","Approvals.Manage.All","Allow the application to manage approvals","Allow the application to manage approvals"
"44d8c55c-9ffc-4546-883e-9041b5bb0b01","User","Access Microsoft Flow as signed in user","Access Microsoft Flow as signed in user"
"9af00aa9-a362-40d2-bb42-7ef349af67d4","organizationsettings.readwrite","OrganizationSettings.ReadWrite","This allows access to read and write Organization Settings."
"67a10836-5c70-4e46-87b1-15b75194beed","OrganizationSettings.ReadWrite","OrganizationSettings.ReadWrite","This allows access to read and write Organization Settings."
"dba71b3d-90a6-4853-be6c-cee31058795a","PraiseEligibility.Read","PraiseEligibility.Read","permission to read for praise elegibility"
"44e84b5a-52a3-4b41-975c-6c960414004a","Conversations.Initiate","Initiate conversations and join meetings","Allows the app to initiate instant messages, audio, video, and desktop sharing conversations; and join meetings on-behalf of the signed-in user
"
"d0c8f2ea-8f80-4289-8e78-4bc821cde1bc","Meetings.ReadWrite","Create Skype Meetings","Allows the app to create Skype meetings on-behalf of the signed-in user
"
"208afe8f-9dfa-4f72-a755-6b810d61f42f","User.ReadWrite","Read/write Skype user information (preview)","Allows the app to read and update presence, photo, location, note, call forwarding settings of the signed-in user
"
"4d48dea7-b534-4bca-9d76-5f8a7a8edae8","Conversations.Receive","Receive conversation invites (preview)","Allows the app to receive instant messages, audio, video, and desktop sharing invitations on-behalf of the signed-in user
"
"5bdeff8b-73d9-4b8a-9e9b-d44c6105f9b4","Contacts.ReadWrite","Read/write Skype user contacts and groups","Allows the app to read and write Skype user contacts and groups
"
"e91d3cc8-ed3b-4bda-893f-3f6d758e3cc2","AgentData.ReadWrite","Access agent data","This allows to read/write agent data."
"41094075-9dad-400e-a0bd-54e686782033","user_impersonation","Access Azure Resource Manager as organization users","Allows the application to access Azure Resource Manager acting as users in the organization."
"624f9f4a-11f4-4eb6-a0a7-645ef535bac7","user_impersonation","Have full access to the Microsoft Teams Targeting Application","Allow application full access to the Microsoft Teams Targeting Application on behalf of the signed-in user"
"7a7538b8-224d-4242-a4d7-7efd9d90585b","Dynamics.Read.All","Read dynamics results","Allows the app to read dynamics results in Microsoft search in Bing results"
"68c6d621-ef73-4169-82d9-8a3e930a2087","user_impersonation","Have full access to the Chat Service Aggregator","Allow application full access to the Chat service aggregator on behalf of the signed-in user"
"9125c627-3755-4ad3-8742-4d6b193c4fc2","filteredhierarchy.read.all","Read all filtered hierarchy","Allow reading of all filtered hierarchy"
"8762e452-5668-459a-b06a-b8f7c8469dd2","channelmessage.read.all","Read channel messages","Allows an application to read the messages in a channel"
"f06d0c46-34d8-4358-9782-36a2e777c812","announcements.read.all","Read all announcements","Allow the app to read all announcements messages for the requesting user."
"15b69eb5-89f0-4f4d-8d0d-219397dab9c4","vso.pats_manage","Pats (read and manage)","Grants the ability to read and manage Pats for a user"
"de2740de-3092-4b70-afcd-df4a8a4ecacf","vso.pats","Pats (read)","Grants the ability to read Pats for a user"
"be203134-c456-436a-9be1-c6bd8a5046a4","vso.advsec_write","AdvancedSecurity (read and write)","Grants the ability to upload analyses in sarif"
"5a20e9fd-a07c-4c6e-9595-7b78bebaf75d","vso.advsec_manage","AdvancedSecurity (read, write, and manage)","Grants the ability to access sarif upload information, delete analysis, and update alerts"
"78fa0d77-2f93-4844-b309-d46fe87fdc1c","vso.advsec","AdvancedSecurity (read)","Grants the ability to read alerts, result instances, analysis result instances"
"ee69721e-6c3a-468f-a9ec-302d16a4c599","user_impersonation","Have full access to Visual Studio Team Services REST APIs","Allow the application full access to the REST APIs provided by Visual Studio Team Services on behalf of the signed-in user"
"e1bca0e2-994e-4688-b5f6-665b49ee1787","vso.identity","Identity (read)","Grants the ability to read identities and groups."
"b5ffdb18-5c2f-420d-a35a-8ffe20092235","vso.wiki_write","Wiki (read and write)","Grants the ability to read, create and updates wikis, wiki pages and wiki attachments."
"7ad94a7f-9169-422b-a66b-1c74dea4c016","vso.wiki","Wiki (read)","	Grants the ability to read wikis, wiki pages and wiki attachments. Also grants the ability to search wiki pages."
"e20dcb7e-deff-4025-805a-853e74ff44c1","vso.variablegroups_manage","Variable Groups (read, create and manage)","Grants the ability to read, create and manage variable groups."
"c4679fff-04f1-4e29-88b4-4ae78bf4ee27","vso.variablegroups_write","Variable Groups (read, create)","Grants the ability to read and create variable groups."
"469808c3-0aad-4ce3-854e-0080dfc973d9","vso.variablegroups_read","Variable Groups (read)","Grants the ability to read variable groups."
"cf053792-b7ad-46ba-aecb-a8e9b706587e","vso.profile_write","User profile (write)","Grants the ability to write to your profile."
"4ee63f9b-9e65-476c-a487-9fea1e00c7ef","vso.profile","User profile (read)","Grants the ability to read your profile, accounts, collections, projects, teams, and other top-level organizational artifacts."
"0a731f7b-93ec-4267-aa35-47b4b9fcdf08","vso.test_write","Test management (read and write)","Grants the ability to read, create, and update test plans, cases, results and other test management related artifacts."
"c0efe20b-0db1-4aec-9cb5-cdc097b2e773","vso.test","Test management (read)","Grants the ability to read test plans, cases, results and other test management related artifacts."
"885358bd-5763-4432-a781-5f2c78eb29e2","vso.dashboards_manage","Team dashboards (manage)","Grants the ability to manage team dashboard information."
"e9e366b1-b116-44b7-bd65-575d6bc13fc8","vso.dashboards","Team dashboards (read)","Grants the ability to read team dashboard information."
"7a350bc8-d2d9-4842-9c59-a815a1923097","vso.taskgroups_manage","Task Groups (read, create and manage)","Grants the ability to read, create and manage taskgroups."
"8be3739c-dabb-4cf4-a05d-207a5220e4f0","vso.taskgroups_write","Task Groups (read, create)","Grants the ability to read and create task groups."
"8f5046df-6ee0-497b-b5b2-5e125f882eae","vso.taskgroups_read","Task Groups (read)","Grants the ability to read task groups."
"6314624e-fd22-4945-a279-2bab145fe26e","vso.symbols_manage","Symbols (read, write and manage)","Grants the ability to read, write, and manage symbols."
"61b345ff-217b-4c81-9648-88991cf1c1ee","vso.symbols_write","Symbols (read and write)","Grants the ability to read and write symbols."
"c424c3d9-15df-4837-9fa3-b9ed83b3687a","vso.symbols","Symbols (read)","Grants the ability to read symbols."
"6f9f984c-a956-40b7-a6ac-4f7e3f091f96","vso.serviceendpoint_manage","Service Endpoints (read, query and manage)","Grants the ability to read, query, and manage service endpoints."
"ea83b09f-09d2-4ee5-bb93-d346c57debdb","vso.tokens","Delegated Authorization Tokens","Grants the ability to manage delegated authorization tokens to users"
"859fb1f9-e5ab-4e67-88f8-a971d3e4707a","vso.tokenadministration","Token Administration","Grants the ability to manage (view and revoke) existing tokens to organization administrators"
"3214d9aa-5551-4ef3-a866-22914177e2a4","vso.work","Work items (read)","Grants the ability to read work items, queries, boards, area and iterations paths, and other work item tracking related metadata. Also grants the ability to execute queries, search work items and to receive notifications about work item events via service hooks."
"dfc8977a-1f87-4e99-95cb-4bd25e4f546d","vso.work_write","Work items (read and write)","Grants the ability to read, create, and update work items and queries, update board metadata, read area and iterations paths other work item tracking related metadata, execute queries, and to receive notifications about work item events via service hooks."
"3e49c96c-b24e-493b-a225-497a7b3805ab","vso.work_full","Work items (full)","Grants full access to work items, queries, backlogs, plans, and work item tracking metadata. Also provides the ability to receive notifications about work item events via service hooks."
"81928d24-d278-4dc9-baf9-6756e5ea62e2","vso.serviceendpoint_query","Service Endpoints (read and query)","Grants the ability to read and query service endpoints."
"503568bd-aea0-4478-a536-a8325f5f0830","vso.serviceendpoint","Service Endpoints (read)","Grants the ability to read service endpoints."
"59ead6af-1488-485a-bd24-059f30ad33f2","vso.security_manage","Security (manage)","Grants the ability to read, write, and manage security permissions."
"36d3e2c4-2a6b-4dd0-aa72-058aaedf09d4","vso.release_manage","Release (read, write, execute and manage)","Grants the ability to read, update, and delete release artifacts, including releases, release definitions and release environment, and the ability to queue and approve a new release."
"1decc0a5-a110-4bb7-86e5-0b0ecf40c010","vso.release_execute","Release (read, write and execute)","Grants the ability to read and update release artifacts, including releases, release definitions and release environment, and the ability to queue a new release."
"a6abae6c-fe64-4795-aea0-ccf174ec25cf","vso.release","Release (read)","Grants the ability to read release artifacts, including releases, release definitions and release environment."
"0bf9fd64-9272-43aa-8459-00e29f78e146","vso.project_manage","Project and team (read, write and manage)","Grants the ability to create, read, update, and delete projects and teams."
"e8a8f033-da2f-4059-ba3e-63a8f69b8842","vso.project_write","Project and team (read and write)","Grants the ability to read and update projects and teams."
"7b1a2725-1134-40f5-a891-d20bbb122919","vso.project","Project and team (read)","Grants the ability to read projects and teams."
"1c2a30a3-4b4c-42b1-bb10-6f24faf344d7","vso.packaging_manage","Packaging (read, write, and manage)","Grants the ability to create, read, update, and delete feeds and packages."
"fb6a8425-8933-4b7f-9c4a-154568e06e5c","vso.packaging_write","Packaging (read and write)","Grants the ability to create and read feeds and packages."
"fcc79b02-ad6b-4ac7-af05-70cb9e349708","vso.packaging","Packaging (read)","Grants the ability to read feeds and packages."
"0284cfbf-b7a6-4576-b9f4-cade73cfc16f","vso.notification_diagnostics","Notifications (diagnostics)","Provides access to notification-related diagnostic logs and provides the ability to enable diagnostics for individual subscriptions."
"90f74b44-f4ec-4f41-9003-cb9cb64cdd32","vso.notification_manage","Notifications (manage)","Provides read, write, and management access to subscriptions and read access to event metadata, including filterable field values."
"10e32108-6193-4cd9-b405-ab95c87509b0","vso.notification_write","Notifications (write)","Provides read and write access to subscriptions and read access to event metadata, including filterable field values."
"e7fce5bb-fd6c-4f04-9a7d-bc4d67ea64fc","vso.notification","Notifications (read)","Provides read access to subscriptions and event metadata, including filterable field values."
"05ac28f3-1561-4528-8579-c379a0f02805","vso.gallery_manage","Marketplace (manage)","Grants read access and the ability to publish and manage items and publishers."
"ac7ed1fb-75be-4f8c-adf3-4d19a5cead08","vso.gallery_publish","Marketplace (publish)","Grants read access and the ability to upload, update, and share items."
"87cbee9a-42a4-4213-963a-189cb029f8fa","vso.gallery_acquire","Marketplace (acquire)","Grants read access and the ability to acquire items."
"c2353c51-3f94-413b-b7b1-083b387258c0","vso.gallery","Marketplace","Grants read access to public and private items and publishers."
"98b7775c-bc8f-4a14-8ca3-d83bfff24d81","vso.machinegroup_manage","Deployment group (read, manage)","Provides ability to manage deployment group and agent pools."
"8b01a8c5-f24c-4740-8104-d74337d52c0f","vso.identity_manage","Identity (manage)","Grants the ability to read, write, and manage identities and groups."
"e5125ad5-f716-4bc5-8688-14499b80567e","vso.graph_manage","Graph (manage)","Grants the ability to read user, group, scope and group membership information, and to add users, groups, and manage group memberships."
"75a97209-eb46-4571-9d6b-777ae5fcb245","vso.graph","Graph (read)","Grants the ability to read user, group, scope, and group membership information."
"c144cb3f-c759-4b9f-991d-37b7b8877072","vso.extension.data_write","Extension data (read and write)","Grants the ability to read and write data (settings and documents) stored by installed extensions."
"9a68ae69-5073-4b4d-bb8a-d9f5acc6f008","vso.extension.data","Extension data (read)","Grants the ability to read data (settings and documents) stored by installed extensions."
"657d7b2a-c30e-48d1-8041-f563ec1c94fa","vso.extension_manage","Extensions (read and manage)","Grants the ability to install, uninstall, and perform other administrative actions on installed extensions."
"8fd343dd-9d94-4128-b3a3-f0ba1b869463","vso.extension","Extensions (read)","Grants the ability to read installed extensions."
"7f232b5a-2cf4-410c-833e-7fcb6175eb94","vso.memberentitlementmanagement_write","MemberEntitlement Management (write)","Grants the ability to manage users, their licenses as well as projects and extensions they can access."
"eafb48a2-84ed-4179-802a-5d6f1fe452f6","vso.memberentitlementmanagement","MemberEntitlement Management (read)","Grants the ability to read users, their licenses as well as projects and extensions they can access."
"c3cbdc26-4b85-4be1-bfb4-af3a552fb28c","vso.entitlements","Entitlements (Read)","Provides read only access to licensing entitlements endpoint to get account entitlements."
"7082e756-8e76-4ebc-a2b0-353809a642c2","vso.code_status","Code (status)","Grants the ability to read and write commit and pull request status."
"9aae797f-f2fc-47b9-bae7-1db49fdd874b","vso.code_full","Code (full)","Grants full access to source code, metadata about commits, changesets, branches, and other version control artifacts. Also grants the ability to create and manage code repositories, create and manage pull requests and code reviews, and to receive notifications about version control events via service hooks. Also includes limited support for Client OM APIs."
"5f1d8cdf-acb3-47db-b79d-e0c6f18e262d","vso.code_manage","Code (read, write, and manage)","Grants the ability to read, update, and delete source code, access metadata about commits, changesets, branches, and other version control artifacts. Also grants the ability to create and manage code repositories, create and manage pull requests and code reviews, and to receive notifications about version control events via service hooks."
"028ffaf1-6f06-490a-979e-38011f92fb7c","vso.code_write","Code (read and write)","Grants the ability to read, update, and delete source code, access metadata about commits, changesets, branches, and other version control artifacts. Also grants the ability to create and manage pull requests and code reviews and to receive notifications about version control events via service hooks."
"b325850d-aa53-41ed-b77a-c5036b2f39fa","vso.code","Code (read)","Grants the ability to read source code and metadata about commits, changesets, branches, and other version control artifacts. Also grants the ability to search code and get notified about version control events via service hooks."
"b64406bf-2a08-4182-b51e-f51dd0f6d5a3","vso.build_execute","Build (read and execute)","Grants the ability to access build artifacts, including build results, definitions, and requests, and the ability to queue a build, update build properties, and the ability to receive notifications about build events via service hooks."
"0d85fdcb-8267-4af0-857e-7f76b110fbdc","vso.build","Build (read)","Grants the ability to access build artifacts, including build results, definitions, and requests, and the ability to receive notifications about build events via service hooks."
"ff83db68-cb4a-4cff-9bfe-285ed2bb9e45","vso.agentpools","Agent Pools (read)","Grants the ability to view tasks, pools, queues, agents, and currently running or recently completed jobs for agents."
"09370e63-5e5c-4c44-b89a-6368427605d4","vso.agentpools_manage","Agent Pools (read, manage)","Grants the ability to manage pools, queues, and agents."
"8f4f9d85-c065-4d6c-8535-99d2998c84bd","vso.environment_manage","Environment (read, manage)","Provides ability to manage environment"
"fcd8f1a4-ac62-487a-b198-13632f189646","vso.analytics","Analytics (read)","Grants the ability to query analytics."
"47446fe8-9e9f-4bb2-bc8b-81a861caeddb","vso.auditlog","Audit Read Log","Grants the ability to read the auditing log and audit streams to users"
"ba2781d8-d6df-4b58-ac73-d80e7cdd25cd","vso.auditstreams_manage","Audit Streams (manage)","Grants the ability to manage auditing streams to users"
"c994c1ad-fd6d-42ae-9af7-20d4820fe36c","vso.connected_server","Connected Server","Grants the ability to access endpoints needed from an onprem connected server"
"8deb8858-ff9b-4c4e-b702-5a6abbb28db0","vso.pipelineresources_manage","Pipeline Resources (use and manage)","Grants the ability to manage a protected resource or a pipeline's request to use a protected resource, agent pool, environment, queue, repository, secure files, service connection, and variable group"
"7c6f675c-fff5-4f8a-adf1-1a3d6f3fafdc","vso.pipelineresources_use","Pipeline Resources (use)","Grants the ability to approve a pipeline's request to use a protected resource, agent pool, environment, queue, repository, secure files, service connection, and variable group"
"2b7fbe3e-6b64-4f44-a125-fb407930daaf","vso.securefiles_manage","Secure Files (read, create, and manage)","Grants the ability to read, create, and manage secure files."
"a07b91f9-72ea-4d16-a874-018f0350e3c1","vso.securefiles_read","Secure Files (read)","Grants the ability to read secure files."
"6c67f103-736c-44a0-9c09-6e72547c7d99","vso.securefiles_write","Secure Files (read, create)","Grants the ability to read and create secure files."
"a3028c9a-803b-47f3-be20-0f9a6c25a813","WebhookData.Read.All","Read webhook connection details","Allow the app to read webhook connection details, on behalf of the signed-in user."
"922f9392-b1b7-483c-a4be-0089be7704fb","ExternalItem.Read.All","Read items in external datasets","Allow the app to read external datasets and content, on behalf of the signed-in user."
"d44774bd-e26c-43b1-996d-51bb90a9078e","ExternalConnection.ReadWrite.All","ExternalConnection.ReadWrite.All","Allows the app to read and write all external connections on behalf of a signed-in user. The signed-in user must be an administrator."
"039455a3-0a80-4713-841a-f87a5d43bee9","ExternalConnection.Read.OwnedBy","ExternalConnection.Read.OwnedBy","Allows the app to read external connections on behalf of a signed-in user. The signed-in user must be an administrator. The app can only read external connections that it is authorized to. "
"238a47c3-0105-47ae-804f-44a011bcd9d7","ExternalConnection.ReadWrite.OwnedBy","ExternalConnection.ReadWrite.OwnedBy","Allows the app to read and write external connections on behalf of a signed-in user. The signed-in user must be an administrator. The app can only read and write external connections that it is authorized to, or it can create new external connections. "
"feac6de7-1991-4608-8905-0bed2fd3f86f","ExternalConnection.Read.All","ExternalConnection.Read.All","Allows the app to read all external connections on behalf of a signed-in user. The signed-in user must be an administrator."
"874ea7d3-6542-4c86-9dea-1a9165a302e8","ExternalConnectionSetting.Read.OwnedBy","ExternalConnectionSetting.Read.OwnedBy","Allows the app to read settings of external connections on behalf of a signed-in user. The signed-in user must be an administrator. The app can only read settings of connections that it is authorized to. "
"1d1ee9dd-444c-4646-a36a-db2a1feee3a1","ExternalConnectionSetting.ReadWrite.OwnedBy","ExternalConnectionSetting.ReadWrite.OwnedBy","Allows the app to read and write settings of external connections on behalf of a signed-in user. The signed-in user must be an administrator. The app can only read settings of connections that it is authorized to."
"7dd8483d-ffd6-4c0c-a2be-88d3aea446d8","ExternalItem.Read.OwnedBy","ExternalItem.Read.OwnedBy","Allows the app to read external items on behalf of a signed-in user. The signed-in user must be an administrator. The app can only read items of the connection that it is authorized to."
"13d477ed-f4cf-4cc0-9678-80517234742e","ExternalItem.ReadWrite.OwnedBy","ExternalItem.ReadWrite.OwnedBy","Allows the app to read and write external items on behalf of a signed-in user. The signed-in user must be an administrator. The app can only read external items of the connection that it is authorized to."
"565c16dd-b86f-4528-9d73-af8687391f02","ExternalItem.ReadWrite.All","ExternalItem.ReadWrite.All","Allows the app to read and write all external items on behalf of a signed-in user. The signed-in user must be an administrator."
"2fb13c28-9d89-417f-9af2-ec3065bc16e6","Financials.ReadWrite.All","Access Dynamics 365 Business Central as the signed-in user","Dynamics 365 is a business management solution that’s connecting people and processes like never before. From day one, it makes ordering, selling, invoicing, and reporting easier and faster."
"bce0976a-cb0b-473b-8800-84eda9f8e447","user_impersonation","Access as the signed-in user","Dynamics 365 is a business management solution that’s connecting people and processes like never before. From day one, it makes ordering, selling, invoicing, and reporting easier and faster."
"1290c14a-e39b-442e-b5f8-d01031c66fa2","Service.Administration","Service.Administration","Allows admin users to perform administrative tasks for Office Python Service."
"3c301e74-f6d4-4a7a-96a7-fc8bf3e03e42","Service.Functionality","Service.Functionality","Allows access to the Office Python Service."
"0b41ed4d-5f52-442b-8952-ea7d90719860","ADSynchronization.ReadWrite.All","Read, write, and manage identity synchronization with on-premises via Microsoft Entra Connect","Allows the app to read, write, and manage identity data synced with on-premises via Microsoft Entra Connect."
"1498e9cd-61d0-4068-b918-627d7ead8386","issuance.default","Issuance.default","Allows the user to present access token during issuance"
"d603c21a-d512-4b5a-b552-c233ebbeaf2e","get_data_warehouse","Get data warehouse information from Microsoft Intune","Grants access to the Intune data warehouse API"
"c39b1293-0279-419a-af35-634169af6fdc","user_impersonation","User impersonated access to the Microsoft Teams Bots","This will grant access to the Microsoft Teams Bots Services on behalf of the signed-in user."
"a2ae160d-e79b-4d36-82eb-d00c436c99bb","Who.Read","Ask WhoBot questions on behalf of the signed-in user.","Allows the app to issue queries to WhoBot to get information about people in the user's organization based on info in AAD Directory, Exchange, etc."
"0c981b21-0229-4b35-a0b9-82acfa228288","Sites.Read.All","Read all Site information","Allows the app to read all Sites information in your organization, on your behalf."
"91d6f071-cbcb-48b9-baba-557f0f1f41aa","notification_read","notification.read","read notifications"
"5faac7a2-ab08-4049-aece-ab2b4de5f59e","eDiscovery.Jobs.Write","eDiscovery.Jobs.Write","Allow app to submit jobs to eDiscovery."
"0f062bc7-6f95-469a-810f-d846e6cbba44","eDiscovery.Jobs.Read","eDiscovery.Jobs.Read","Allow app to read properties of jobs submitted to eDiscovery."
"06d98eed-6e1d-47d1-af81-f69ca60a0e97","Connector.Read","Connector.Read","Allow app to access compliance connector"
"df0d2e21-1705-4006-b158-1114609fdfbd","eDiscovery.Export.Download","eDiscovery.Export.Download","Allow app to download the ediscovery exported data"
"ba1e554b-1732-4b16-8c3a-86842a084c1e","Title.ReadOnly.All","Read all users' titles","Allows the app to read users' titles"
"b97d1339-2ca6-4eb0-b9f6-f1fa6f18ea8b","Container.ReadWrite","Read and write access to user's containers","Allows the app to create, read, update and delete user's containers"
"734615f4-28fc-48b5-888c-403acca88213","AuthConfig.Read","Read the users auth config","Allows the app to read auth config"
